id,track_name,artist_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,multiclass_label
12rLI0WHMPRUw9qQ59ShDZ,Kapox Graphén,Robag Wruhme,https://p.scdn.co/mp3-preview/9ac38d516d3b4b4c110136973bf8fd55b77dcf99?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.675,0.655,7,-8.795,1,0.0472,0.183,0.869,0.193,0.0819,127.997,251580,4,5
2x65B6R4ZKKEbyQGdqVJPK,Days Like This - Johannes Albert Dance Mix,Tilman,https://p.scdn.co/mp3-preview/ae8ee939fa15779dad6102764090268bef53f92f?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.803,0.613,1,-7.171,1,0.0963,0.000104,0.912,0.0413,0.924,122.012,305270,4,5
352zfYbDFG8sxkmOAhVeuj,Under Control (feat. Hurts),Calvin Harris,https://p.scdn.co/mp3-preview/bc3f06f9239a84a7ad51e5f3250aa5a23a50b98b?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.55,0.919,8,-3.431,1,0.0788,0.137,0.00118,0.0886,0.51,126.059,184373,4,5
05SBRd4fXgn8FX7bf8BCAE,I Need Your Love (feat. Ellie Goulding),Calvin Harris,https://p.scdn.co/mp3-preview/b7eebf69c35c95e49505405bc14b9e78fe3c4736?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,234507,4,5
2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,https://p.scdn.co/mp3-preview/9b7eaf7fb5cab29251df52e9a4f46fad14e29aa1?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,248413,4,5
6NdkzOSCLzmyV9Qc4DKhJ2,This Is What It Feels Like,Armin van Buuren,https://p.scdn.co/mp3-preview/3f200355f2d70cb3eb2957c8b88578b1cc272a27?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.551,0.833,8,-5.217,1,0.03,0.0391,2.77e-06,0.0632,0.145,129.885,204360,5,5
7ueP5u2qkdZbIPN2YA6LR0,Sail,AWOLNATION,https://p.scdn.co/mp3-preview/f14574baf46e2fb574059f16f9d4e94774bd00b3?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.826,0.436,1,-9.583,1,0.0558,0.441,0.615,0.0964,0.272,119.051,259093,4,5
1KtD0xaLAikgIt5tPbteZQ,Thinking About You (feat. Ayah Marar),Calvin Harris,https://p.scdn.co/mp3-preview/5624d9a2a362b648ac87588a96e472a7d3046500?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.725,0.874,0,-3.715,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985,247933,4,5
24LS4lQShWyixJ0ZrJXfJ5,Sweet Nothing (feat. Florence Welch),Calvin Harris,https://p.scdn.co/mp3-preview/daf8f5e93daa712ee93c2c5b2778fcaa39194dc5?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560,4,5
1kxyZ2SpflM1ogD0B5hgfX,Can't Believe It (feat. Pitbull),Flo Rida,https://p.scdn.co/mp3-preview/4912dc8da6525a6c5bfc3276fea8bb5d804ba69c?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.747,0.83,9,-5.426,1,0.0899,0.0214,0.00024,0.0639,0.64,123.988,223203,4,5
3tsna9IXmTB9Mfy1oWNV8G,Bonski,Broiler,https://p.scdn.co/mp3-preview/afb730313e71039b1022bb5369d68e723b516c3c?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.704,0.87,0,-4.644,0,0.231,0.0206,7.28e-06,0.0923,0.619,130.015,221667,4,5
