id,track_name,artist_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,multiclass_label
4lteGaLzU5veJOe6wnOvz4,Dancer,Gino Soccio,https://p.scdn.co/mp3-preview/b99f82f15e3e309d485e9616152f8b8f1a7ea637?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.896,0.339,11,-9.576,0,0.0884,0.0183,0.552,0.0311,0.389,122.106,508120,4,
0KCCNoVVXBatkTRvKOEf2t,I Can't Wait,Nu Shooz,https://p.scdn.co/mp3-preview/0e207ee9dffc1bb3f4e6541562ddbc8c34be2852?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.851,0.574,5,-13.622,0,0.0703,0.078,0.0397,0.128,0.84,104.274,326507,4,
7J1uxwnxfQLu4APicE5Rnj,Billie Jean,Michael Jackson,https://p.scdn.co/mp3-preview/77cd91bbc7db184389223ea31ed9cd9b21ccd8df?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.932,0.457,11,-9.62,0,0.0541,0.0173,0.0436,0.0414,0.884,117.002,294227,4,
2Os4d9KF1Z0NPWnGJODaRs,Din Daa Daa - U.S. Remix,George Kranz,https://p.scdn.co/mp3-preview/1321a7758aa690655788d23b715a2be0599d0937?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.791,0.702,6,-9.645,0,0.112,0.295,0.0101,0.268,0.715,123.255,379093,4,
0CXNXQZLjvHzZ9jQFsgKEM,Do What You Wanna Do,T-Connection,https://p.scdn.co/mp3-preview/ea7bd76bde36bf31465fd4a914ab2ce88de2b086?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.673,0.873,10,-7.683,0,0.0433,0.0195,0.212,0.0943,0.847,120.717,436733,4,
0oQGO2TkE9a0KIAMCG2dNJ,"We Got the Funk - 12"" Mix",Positive Force,https://p.scdn.co/mp3-preview/2fe8a0cab12818c8b8fedaf68dee3198a77d3aa1?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.728,0.852,2,-8.682,0,0.0458,0.267,0.0325,0.333,0.881,112.215,438867,4,
3MFa9idQuY4iJLWsZl3tIQ,Young Hearts Run Free,Candi Staton,https://p.scdn.co/mp3-preview/203cce0a66bbcf2cdeecf920608c32d495b5bbb9?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.653,0.652,7,-9.304,0,0.0427,0.13,1.58e-05,0.202,0.846,115.388,248360,4,
2M2WJ7gBlcKNxdhyfPp9zY,Best of My Love,The Emotions,https://p.scdn.co/mp3-preview/184d7bc77159a53bffe1930a0179ae9138c78ef9?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.784,0.713,0,-6.865,1,0.0339,0.447,0.14,0.0904,0.97,115.443,220560,4,
3Kbh7QUQvNEBVNB7xzVZJM,Gonna Get Over You,France Joli,https://p.scdn.co/mp3-preview/fc1683688b88fc7e0027f26fb6da22d4540d483d?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.776,0.601,5,-9.335,0,0.0658,0.0192,0.00074,0.0366,0.898,109.976,251360,4,
21NEoaczQ5G1aEhJAgz0JQ,"Disco Nights (Rock Freak) - 12"" Disco Remix",G.Q.,https://p.scdn.co/mp3-preview/1fcaf15b735e402f8f9c411f37386c0a3cffeffc?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.809,0.492,5,-14.439,0,0.0546,0.000907,0.00743,0.246,0.779,121.477,530227,4,
5pzmmAL0lQM0601a5AfO9w,Stay the Night,Billy Ocean,https://p.scdn.co/mp3-preview/b478f40ed808bc1b91487d3b5143bffd6a8b269c?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.715,0.855,6,-5.238,0,0.0309,0.209,0.0845,0.129,0.926,115.97,191080,4,
1OqFabug9LXWmBwPWEy3dx,I Got My Mind Made Up (You Can Get It Girl) - Larry Levan Single Version,Instant Funk,https://p.scdn.co/mp3-preview/4ce320b802a4d87a3d94eb0585cdb3da905ae93e?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.752,0.87,1,-10.298,1,0.106,0.00289,0.00265,0.264,0.367,112.998,284253,4,
50bxxJIwn0XnZjQH2OruOu,Keep On,D-Train,https://p.scdn.co/mp3-preview/d13fac98252a02340ab572e832c15a29f017c0bf?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.844,0.716,6,-8.082,0,0.0823,0.0349,6.7e-05,0.412,0.835,116.739,401040,4,
72y8Ux1ab53mniGZ7N15gG,The Beat Goes on and On,Ripple,https://p.scdn.co/mp3-preview/70fc255035072ebe515e49d4143c7d07741ddf36?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.644,0.736,10,-15.056,1,0.0415,0.0642,0.00366,0.0962,0.951,125.536,272626,4,
4AmG6NOFB8901aYSpbPfk1,Just As Long As I Got You,Love Committee,https://p.scdn.co/mp3-preview/c8b621deb3c8c1fcbf9d6f92f7c97ee4a9d3145f?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.65,0.755,7,-9.13,0,0.0696,0.0231,7.69e-05,0.104,0.853,123.66,517733,4,
1SRtnntbQW1KKO6rzEO7ac,I Specialize In Love - 12 Inch Version,Sharon Brown,https://p.scdn.co/mp3-preview/e953d0c6c8b17bd50f71e2784642fdb6f254c41a?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.852,0.752,6,-7.774,1,0.0576,0.0387,0.000272,0.609,0.834,113.287,437453,4,
7gLflLqsZlOeLSlkx6XHrW,You Got What It Takes,Bobby Thurston,https://p.scdn.co/mp3-preview/782c846c8ab0f6d904a4182f47164ee5cf3934da?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.712,0.765,9,-14.293,1,0.0496,0.0532,0.0539,0.0218,0.859,120.523,573560,4,
0FBeVAGy58YREuZK2rpRVm,Pop Muzik - 12 Inch Version,M,https://p.scdn.co/mp3-preview/b786492458cdd630712ff7d02f2889a597163454?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.94,0.727,1,-9.982,1,0.0358,0.124,0.00021,0.0808,0.969,110.8,296467,4,
51uChSR8zp4cui4tLqiXb6,Ain't No Mountain High Enough,Inner Life,https://p.scdn.co/mp3-preview/a309e785a32af04d528c01a9cc96ec660fc12e36?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.679,0.859,9,-6.7,0,0.053,0.061,7.61e-06,0.0786,0.828,128.231,479600,4,
2yzNqrykiRq4pwAlpe0bvL,Searching to Find the One - Remix,Unlimited Touch,https://p.scdn.co/mp3-preview/8de6b8e1a86503155abe4cdc52557b217f64b63e?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.774,0.596,1,-13.534,0,0.0901,0.0102,0.0023,0.716,0.933,113.639,444107,4,
2cyNP0TWZP5BXjmTtWfmax,It's a Love Thing,The Whispers,https://p.scdn.co/mp3-preview/08fc894c343396dcc29b91d34d12425fb3a6221f?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.777,0.611,5,-10.88,0,0.0777,0.0659,0.0012,0.28,0.923,118.326,309067,4,
